term1,term2,score
stress-induced,disease,0.5471698113207547
age-related,age-matched,0.5471698113207547
hsct,transplantation,0.5471698113207547
post-natal,mother-infant,0.5471698113207547
village,woodland,0.5471698113207547
preeclampsia,urogenital,0.5471698113207547
legume,cereal,0.5471698113207547
koala,woodrat,0.5471698113207547
aquatic,waterfowl,0.5471698113207547
lemur,vole,0.5471698113207547
farm,garden,0.5471698113207547
pouchitis,gastro-intestine,0.5471698113207547
peatland,marsh,0.5471698113207547
rapeseed,bran,0.5471698113207547
sciurus,podarcis,0.5471698113207547
leukemia,radiation,0.5471698113207547
ferret,labrador,0.5471698113207547
nephropathy,osteoporosis,0.5471698113207547
lactose,disaccharide,0.5471698113207547
atherosclerotic,diabetes mellitus,0.5471698113207547
diet-biological,whole-grain,0.5471698113207547
microbiome-dependent,colonbiome,0.5471698113207547
interferon,immunotherapy,0.5471698113207547
autoantigen,immunity,0.5471698113207547
mental,psychosocial,0.5471698113207547
atherosclerotic,thrombosis,0.5471698113207547
squirrels,terrier,0.5471698113207547
bactrocera,cockroach,0.5471698113207547
heat,warm,0.5471698113207547
atopy,psoriatic,0.5466666666666666
plant-based,soy,0.5454545454545454
mycobiome,fungus,0.5454545454545454
lowland,terrestrial,0.5454545454545454
glycemia,steatohepatitis,0.5454545454545454
botanical,germanica,0.5454545454545454
animal,non-human,0.5454545454545454
ovarian,adrenal,0.5454545454545454
mucosae,pharynx,0.5454545454545454
bee,goat,0.5454545454545454
cardio,hypertension,0.5454545454545454
anatomy,trachea,0.5454545454545454
lactate,lactulose,0.5454545454545454
gerbil,pig,0.5454545454545454
healthspan,immunization,0.5454545454545454
agricultural,corn-soybean,0.5454545454545454
human-gut,microbiome-dependent,0.5454545454545454
celiac,asthma,0.5454545454545454
saccharide,galactooligosaccharide,0.5454545454545454
sputum,pharynx,0.5454545454545454
degradation,dissolution,0.5454545454545454
diet,caloric,0.5454545454545454
antibiotic-mediated,anti-microbial,0.5454545454545454
phage,endospore,0.5454545454545454
muciniphila,mucin,0.5454545454545454
guinea pig,mink,0.5454545454545454
oleifera,germanica,0.5454545454545454
degeneration,fibrosis,0.5454545454545454
wound,acne,0.5454545454545454
asthma,ischemic,0.5454545454545454
maize,vegetable,0.5454545454545454
sucrose,lactose,0.5454545454545454
autoimmunity,atopy,0.5454545454545454
immunologically,immuno,0.5454545454545454
dissection,anatomy,0.5454545454545454
oligosaccharide,fucosyllactose,0.5454545454545454
enteritis,gastro-intestine,0.5454545454545454
gastritis,fibrosis,0.5454545454545454
abnormal,imbalance,0.5454545454545454
fiber,arabinoxylan,0.5454545454545454
microbiota-host,micriobiome,0.5454545454545454
cebus,rhesus,0.5454545454545454
cellulose,saccharide,0.5454545454545454
leaf,bean,0.5454545454545454
psoriatic,gout,0.5454545454545454
muciniphila,microbiota-associated,0.5454545454545454
legume,fruit,0.5454545454545454
mate,yerba,0.5454545454545454
turtle,hamster,0.5454545454545454
team,worker,0.5454545454545454
bambi,iguanas,0.5454545454545454
legume,angiosperm,0.5454545454545454
lemur,capuchins,0.5454545454545454
arctic,earth,0.5454545454545454
human-associated,mouse-associated,0.5454545454545454
teat,pups,0.5454545454545454
branta,frog,0.5454545454545454
bird,iguanas,0.5454545454545454
ureteral,anastomotic,0.5454545454545454
sodium-induced,nutrition-induced,0.5454545454545454
gastroenteritis,anorexia nervosa,0.5454545454545454
pravastatin,cholesterol,0.5454545454545454
lizard,deer,0.5454545454545454
littermate,co-twins,0.5454545454545454
cefoperazone-treated,amoxicillin,0.5454545454545454
panax,herb,0.5454545454545454
intestine,urogenital,0.5454545454545454
snake,cheetah,0.5454545454545454
mammalia-associateed,animal,0.5454545454545454
menopause,hormone,0.5454545454545454
prevention,restoration,0.5454545454545454
high fat diet,malnutrition,0.5454545454545454
antibiotic,cefotaxime,0.5454545454545454
cowpea,grain,0.5454545454545454
livestock,animal-associated,0.5454545454545454
bird,krill,0.5454545454545454
aorta,injury,0.5454545454545454
graft-versus-host,engraftment,0.5454545454545454
hematologic,tuberculosis,0.5454545454545454
koala,vole,0.5454545454545454
gastroesophageal,ileum,0.5454545454545454
menopause,luteal,0.5454545454545454
hirundo,duck,0.5454545454545454
pathogens,microbiota-host,0.5454545454545454
metformin,medicine,0.5454545454545454
oxidation,decay,0.5454545454545454
adolescent,infant,0.5454545454545454
bear,mink,0.5454545454545454
vertebrate,animal-associated,0.543859649122807
macronutrient,nutrition-induced,0.543859649122807
sows,rodent,0.543859649122807
lactation,ovary,0.543859649122807
rat,marmoset,0.543859649122807
human-vaginal,menstruation,0.543859649122807
apnea,ischemia,0.543859649122807
wound,lesion,0.543859649122807
dysbiotic,microbiota-induced,0.543859649122807
watercourse,catchment,0.543859649122807
internal,aorta,0.543859649122807
prawn,cowpea,0.543859649122807
insectivore,vole,0.543859649122807
incisions,wound,0.543859649122807
heligmosomoides,xenomicrobiota,0.543859649122807
digestion,gut-microbiota,0.543859649122807
papillibacter,papillomavirus,0.543859649122807
food,calorie,0.543859649122807
glucose,cholesterol,0.543859649122807
sweeteners,sweetened,0.543859649122807
highfat,nutrition-induced,0.543859649122807
oil palm,cowpea,0.543859649122807
neoplasia,adenoma,0.543859649122807
orchard,palm,0.543859649122807
jackal,cat,0.543859649122807
progesterone,prenatal,0.543859649122807
rural-type,woodland,0.543859649122807
men,worker,0.5428571428571428
platelet-dependent,vascular,0.5428571428571428
lizard,gorilla,0.5428571428571428
lobe,uterus,0.5428571428571428
elizabeth,jackson,0.5428571428571428
hindgut,gut-microbiome,0.5428571428571428
gutmicrobiota,germfree,0.5428571428571428
gutmicrobiota,heligmosomoides,0.5428571428571428
thailand,bangladeshi,0.5428571428571428
host-microbe,microbiome-wide,0.5428571428571428
immunocompromised,erythematosus,0.5428571428571428
plant,oleifera,0.5428571428571428
honeybee,honeybush,0.5428571428571428
maltitol,saccharide,0.5428571428571428
catesbeianus,podarcis,0.5428571428571428
rifampicin,cephalosporin,0.5428571428571428
salmo,mink,0.5428571428571428
drosophila,mouse-associated,0.5428571428571428
macaque,microtus,0.5428571428571428
inflammatory bowel disease,encephalomyelitis,0.5428571428571428
river,woodland,0.5428571428571428
psychosocial,behavioral,0.5428571428571428
anorexia nervosa,asthma,0.5428571428571428
wolf,panda,0.5428571428571428
beta-lactam antibiotic,anti-microbial,0.5428571428571428
intestine,ceacum,0.5428571428571428
ceftriaxone,cephalosporin-resistant,0.5428571428571428
deep sea,zostera,0.5428571428571428
monkey,frog,0.5416666666666666
calorie-restricted,diet-biological,0.5416666666666666
gut-microbiome,visceral,0.5416666666666666
labrador,mink,0.5416666666666666
sepsis,infarction,0.5416666666666666
homeostasis,nutrition-induced,0.5416666666666666
levofloxacin,vancomycin,0.5416666666666666
cynomolgus,monkey,0.5416666666666666
fructose,starch,0.5416666666666666
gastritis,allergy,0.5416666666666666
finch,swallows,0.5416666666666666
wound,necrosis,0.5416666666666666
poultry,meat,0.5416666666666666
deer,iguanas,0.5416666666666666
artery,stroke,0.5416666666666666
injury,thrombosis,0.5416666666666666
gastritis,cholestasis,0.5416666666666666
transplant,xenograft,0.5416666666666666
malnutrition,cystic fibrosis,0.5416666666666666
vegetation,algae,0.5416666666666666
eat,meal,0.5416666666666666
ciprofloxacin,sulfasalazine,0.5416666666666666
wistar-kyoto,hamster,0.5416666666666666
juice,tea,0.5416666666666666
autism,encephalomyelitis,0.5416666666666666
pre-diabetic,hypertensive,0.5416666666666666
fruit,grain,0.5416666666666666
fish-associated,tuna,0.5416666666666666
bean,bran,0.5416666666666666
hypertensive,prediabetes,0.5416666666666666
progesterone,placenta,0.5416666666666666
spondylitis,immune-mediated,0.5416666666666666
hepatitis,kidney,0.5416666666666666
miicrobiota,xenomicrobiota,0.5416666666666666
bifidobacteria,phylosymbiosis,0.5416666666666666
whole-grain,starch,0.5416666666666666
platelet-dependent,thrombosis,0.5416666666666666
soft,warm,0.5416666666666666
weaning,pregnancy,0.5416666666666666
tea,yerba,0.5416666666666666
rheumatism,injuries,0.5416666666666666
esophagus,mouth,0.5416666666666666
weaning,lactation,0.5416666666666666
crop,plantation,0.5416666666666666
microbiota-dependent,miicrobiota,0.5416666666666666
cefotaxime,sulfasalazine,0.5416666666666666
gastro-intestine,mucositis,0.5416666666666666
beta-lactam antibiotic,antibiotic-resistance,0.5416666666666666
fox,parrot,0.5416666666666666
stress-induced,high-risk,0.5416666666666666
high fat diet,obesity,0.5416666666666666
pine,garden,0.5416666666666666
microbiota-mediated,micriobiome,0.5416666666666666
tupaia,chimpanzee,0.5416666666666666
wheat,pea,0.5416666666666666
anus,urogenital,0.5416666666666666
leukemia,herpesvirus,0.5416666666666666
pigeon,canaries,0.5416666666666666
maltitol,fructose,0.5416666666666666
immunization,immunosurveillance,0.5416666666666666
temperature,pressure,0.5416666666666666
peatland,conifer,0.5409836065573771
disease,immunodeficiency,0.5409836065573771
anxiety,impairment,0.5409836065573771
animal-associated,rabbit,0.5409836065573771
depression,arthritis,0.5409836065573771
phagocytes,cytokine,0.5409836065573771
gutmicrobiota,mycobiome,0.5409836065573771
grassland,sheep,0.5409836065573771
hypertension,cirrhosis,0.5409836065573771
cytokines,immunogenicity,0.5409836065573771
goat,chicken,0.5409836065573771
toxin,disease,0.5409836065573771
healthspan,weight-loss,0.5409836065573771
capuchins,iguanas,0.5409836065573771
oral,mouth,0.5409836065573771
microbiota-based,microbiotherapy,0.5409836065573771
inoculation,immunization,0.5409836065573771
kombucha,yerba,0.5409836065573771
lemurs,cheetah,0.5409836065573771
esophagus,gerd,0.5409836065573771
microbiome-derived,probiotic,0.5384615384615384
lowland,savanna,0.5384615384615384
terrestrial,woodland,0.5384615384615384
urogenital tract,bladder,0.5384615384615384
obesity-related,high-fat-diet,0.5384615384615384
virus-induced,immune-related,0.5384615384615384
xenograft,engraftment,0.5384615384615384
horse,whale,0.5384615384615384
appendix,jejunum,0.5384615384615384
virus-induced,disease,0.5384615384615384
worsens,impairs,0.5384615384615384
manure,poo,0.5384615384615384
crohns disease,gluten,0.5384615384615384
folivore,omnivore,0.5384615384615384
frog,nymph,0.5384615384615384
human-associated,urogenital,0.5384615384615384
vagina,bladder,0.5384615384615384
musculus,dorsum,0.5384615384615384
iguana,hamster,0.5384615384615384
neomycin,fidaxomicin,0.5384615384615384
horse,bat,0.5384615384615384
squirrels,marmoset,0.5384615384615384
mucosa,pharynx,0.5384615384615384
iguana,gorilla,0.5384615384615384
prediabetic,obesity-related,0.5384615384615384
gerbil,cat,0.5384615384615384
amphibia,frog,0.5384615384615384
ceftazidime,metronidazole,0.5384615384615384
maltitol,disaccharide,0.5384615384615384
opioid,medications,0.5384615384615384
hippocampus,cerebral,0.5384615384615384
steatosis,kwashiorkor,0.5384615384615384
fox,mammal,0.5384615384615384
men,young,0.5384615384615384
tokyo,thailand,0.5384615384615384
lipocalin,lipid,0.5384615384615384
dairy,nutrition,0.5384615384615384
suckling,newborns,0.5384615384615384
hirundo,bird,0.5384615384615384
hepatitis,lupus,0.5384615384615384
cystic fibrosis,tuberculosis,0.5384615384615384
larva,ova,0.5384615384615384
mom,pregnancy,0.5384615384615384
jackal,vertebrate,0.5384615384615384
fiber,compost,0.5384615384615384
glucan,fructans,0.5384615384615384
dairy,livestock,0.5384615384615384
pathogenicity,pathobionts,0.5384615384615384
hematopoietic,cytokine,0.5384615384615384
mother-to-child,infant,0.5384615384615384
atherosclerotic,hepatitis,0.5384615384615384
atherosclerosis,autoimmunity,0.5384615384615384
germfree,specific-pathogen-free,0.5384615384615384
platelets,thrombosis,0.5384615384615384
wood,woodland,0.5384615384615384
plant,wood,0.5384615384615384
progesterone,reproductive-age,0.5384615384615384
insulin,streptozotocin,0.5384615384615384
phagocytes,hematopoietic,0.5384615384615384
wistar-kyoto,rodent,0.5384615384615384
sputum,salivary,0.5384615384615384
animal,herbivore,0.5384615384615384
bird,bat,0.5384615384615384
lupus,myalgic,0.5384615384615384
gastritis,caries,0.5384615384615384
mycorrhiza,gut-microbiome,0.5384615384615384
bee,bear,0.5384615384615384
vancomycin,gentamicin-treated,0.5384615384615384
jackal,reptile,0.5384615384615384
beetle,parrot,0.5384615384615384
stab,scrape,0.5384615384615384
lake,spring,0.5384615384615384
aztreonam,metronidazole,0.5384615384615384
gutmicrobiota,miicrobiota,0.5384615384615384
aztreonam,gentamicin,0.5384615384615384
beta-lactam antibiotic,streptomycin,0.5384615384615384
vancomycin,rifampicin,0.5384615384615384
fir,boreas,0.5384615384615384
immunopathology,leukemia,0.5384615384615384
peritoneum,mucosae,0.5384615384615384
mayo,parmesan,0.5384615384615384
rifampicin,cipro,0.5384615384615384
peritonitis,pouchitis,0.5384615384615384
fir,manzanita,0.5384615384615384
immunodeficiency,immunity,0.5384615384615384
peritoneum,ovary,0.5384615384615384
atherosclerosis,coronary,0.5384615384615384
abortion,birth,0.5384615384615384
irrespective,remain,0.5384615384615384
epithelium,ovary,0.5384615384615384
miicrobiota,microbiotherapy,0.5384615384615384
tamarin,mink,0.5384615384615384
cebus,iguana,0.5384615384615384
insulin,prediabetes,0.5384615384615384
lard,bran,0.5384615384615384
high-fibre,fructans,0.5384615384615384
birth,born,0.5384615384615384
cricket,bugs,0.5384615384615384
glycemia,healthspan,0.5384615384615384
lemurs,guinea pig,0.5384615384615384
vegetation,herbivore,0.5384615384615384
longevity,survival,0.5384615384615384
vegan,dairy,0.5384615384615384
low fat,lactose,0.5384615384615384
celiac,undernourished,0.5384615384615384
dextrose,glycerol,0.5384615384615384
glucan,nutrition,0.5384615384615384
gallbladder,organ,0.5384615384615384
hepatosteatosis,nephropathy,0.5384615384615384
tumorigenesis,immunopathology,0.5384615384615384
jackal,horse,0.5384615384615384
sea,coral,0.5384615384615384
digestion,reflux,0.5384615384615384
marathon,athlete,0.5384615384615384
monkey,mink,0.5384615384615384
talus,shin,0.5384615384615384
cardiometabolic,cardiac,0.5384615384615384
squirrels,hamster,0.5384615384615384
panda,goat,0.5384615384615384
soil,tree,0.5384615384615384
engineering,standardization,0.5384615384615384
stress-induced,mental,0.5384615384615384
walnut,bean,0.5384615384615384
allergy,immunodeficiency,0.5384615384615384
animal,farm,0.5384615384615384
insectivore,waterfowl,0.5384615384615384
goto,cron,0.5384615384615384
inflammatory bowel disease,crohn`s,0.5384615384615384
high-fibre,nutrition,0.5384615384615384
inflammatory bowel disease,asthma,0.5384615384615384
apple,pea,0.5384615384615384
nestling,songbird,0.5384615384615384
allogeneic,allograft,0.5384615384615384
milk,bran,0.5384615384615384
calorie-restricted,fasting,0.5384615384615384
sparrow,passerine,0.5384615384615384
tamarin,iguana,0.5384615384615384
bangkok,kuwait,0.5384615384615384
black,dark,0.5384615384615384
erythematosus,haemorrhagic,0.5384615384615384
vole,piglets,0.5384615384615384
mammal,animal-associated,0.5384615384615384
stress-induced,arthritis,0.5384615384615384
ocontrol,watercontrol,0.5384615384615384
glycemic,hyperuricemia,0.5362318840579711
gutmicrobiota,faecalibacteria,0.5357142857142857
diet-biological,macronutrient,0.5357142857142857
lake,earth,0.5357142857142857
labrador,puppies,0.5357142857142857
ovarian,pregnancy,0.5357142857142857
leukemia,asthma,0.5357142857142857
microbiota-based,gut-liver,0.5357142857142857
metegenome,metaproteome,0.5357142857142857
obesogenic,nutrition-induced,0.5357142857142857
glucan,dextrin,0.5357142857142857
tamarin,woodrat,0.5357142857142857
menopause,arthritis,0.5357142857142857
dog,hamster,0.5357142857142857
premenopausal,female,0.5357142857142857
skin,eye,0.5357142857142857
village,gatherers,0.5357142857142857
raspberry,coconut,0.5357142857142857
intestine,gastric,0.5357142857142857
hepatitis,encephalitis,0.5357142857142857
salmonellosis,infection,0.5357142857142857
fibromyalgia,depression,0.5357142857142857
ulcer,psoriasis,0.5357142857142857
ammonia,methane,0.5357142857142857
highfat,high-fiber,0.5357142857142857
hepatitis,herpesvirus,0.5357142857142857
reproduction,maturation,0.5357142857142857
myeloid,myalgic,0.5357142857142857
wood,palm,0.5357142857142857
wood,cotton,0.5357142857142857
disease,cirrhosis,0.5357142857142857
fibromyalgia,anorexia nervosa,0.5357142857142857
hyperlipidemia,cardiovascular system,0.5357142857142857
high-fiber,bran,0.5357142857142857
bee,honeybush,0.5357142857142857
rock,metal,0.5357142857142857
high-carbohydrate,high-sucrose,0.5357142857142857
lupus,dermatitis,0.5357142857142857
lupus,allergy,0.5357142857142857
dog,ferret,0.5357142857142857
rodent,mousebiological,0.5348837209302325
bat,mink,0.5348837209302325
salicylic acid,acne,0.5348837209302325
retroviral,parvovirus,0.5348837209302325
microbiota-mediated,microbia,0.5348837209302325
koala,lizard,0.5348837209302325
dextrin,fructans,0.5348837209302325
mycobiome,gut-microbiome,0.5348837209302325
beach,gulf,0.5348837209302325
